quality_score,best_similarity,margin,true_identity,negative_identity,label
22.810333251953125,0.2552634,0.01615125,Richard_Myers,John_Ashcroft,0
18.610794067382812,0.21824145,0.0010975003,Richard_Myers,Colin_Powell,0
21.573183059692383,0.20511493,0.00067332387,Richard_Myers,Gray_Davis,0
16.754032135009766,0.25231814,0.040037245,Richard_Myers,John_Kerry,0
20.614418029785156,0.3108012,0.0030450225,Richard_Myers,Jack_Straw,0
14.301637649536133,0.38963217,0.011161029,Richard_Myers,Bill_Clinton,0
18.070438385009766,0.27647686,0.00048464537,Richard_Myers,John_Ashcroft,0
16.354551315307617,0.42744702,0.026147455,Richard_Myers,Bill_Clinton,0
30.93602752685547,0.38895574,0.035582066,Eduardo_Duhalde,Roh_Moo-hyun,0
15.013736724853516,0.21070018,0.008408502,Eduardo_Duhalde,Colin_Powell,0
12.855887413024902,0.21601352,0.006249532,Eduardo_Duhalde,Colin_Powell,0
21.20843505859375,0.3955595,0.056188524,Eduardo_Duhalde,Roh_Moo-hyun,0
17.83900260925293,0.36457315,0.035539925,Eduardo_Duhalde,Roh_Moo-hyun,0
12.895706176757812,0.3133577,0.015917182,Eduardo_Duhalde,Roh_Moo-hyun,0
37.07963562011719,0.22724465,0.009979069,Eduardo_Duhalde,Mahathir_Mohamad,0
17.070175170898438,0.2637775,0.038949117,Eduardo_Duhalde,Ariel_Sharon,0
13.929448127746582,0.2431446,0.011353716,Eduardo_Duhalde,Ariel_Sharon,0
20.793270111083984,0.23208958,0.0066957623,Eduardo_Duhalde,Ariel_Sharon,0
14.524110794067383,0.23900828,0.006954655,Eduardo_Duhalde,Ariel_Sharon,0
17.281814575195312,0.20565997,0.008719116,Eduardo_Duhalde,Muhammad_Ali,0
26.177391052246094,0.2785434,0.0036264658,Mahmoud_Abbas,Ariel_Sharon,0
24.495834350585938,0.2404184,0.00610888,Mahmoud_Abbas,Bill_Clinton,0
18.697050094604492,0.30578136,0.025767654,Mahmoud_Abbas,Bill_Clinton,0
20.342082977294922,0.25898817,0.010977894,Mahmoud_Abbas,Bill_Clinton,0
28.944805145263672,0.28913054,0.04259622,Mahmoud_Abbas,Richard_Myers,0
14.920687675476074,0.2962409,0.031838834,Mahmoud_Abbas,Bill_Clinton,0
30.10446548461914,0.24317914,0.027320847,Mahmoud_Abbas,Bill_Clinton,0
15.076122283935547,0.23137008,0.009292349,Mahmoud_Abbas,Bill_Clinton,0
23.692890167236328,0.24838805,0.035066187,Mahmoud_Abbas,Bill_Clinton,0
19.592533111572266,0.31248963,0.03611362,Mahmoud_Abbas,Ariel_Sharon,0
26.73769187927246,0.3028794,0.023504198,Mahmoud_Abbas,Bill_Clinton,0
16.831188201904297,0.2888894,0.029776096,Mahmoud_Abbas,Richard_Myers,0
18.84058380126953,0.31533793,0.083170116,Mahmoud_Abbas,Bill_Clinton,0
24.54698944091797,0.3121183,0.028187156,Mahmoud_Abbas,Richard_Myers,0
18.685806274414062,0.2799971,0.0021414757,Mahmoud_Abbas,Bill_Gates,0
13.382440567016602,0.27366576,0.0007184744,Mahmoud_Abbas,Richard_Myers,0
28.682662963867188,0.28181857,0.005837798,Mahmoud_Abbas,Bill_Clinton,0
17.566574096679688,0.3102424,0.063265786,Mahmoud_Abbas,Ariel_Sharon,0
16.15164566040039,0.31194994,0.04868114,Mahmoud_Abbas,Bill_Clinton,0
19.981563568115234,0.257043,0.0070957094,Mahmoud_Abbas,Bill_Clinton,0
27.643863677978516,0.3009147,0.08140054,Mahmoud_Abbas,Bill_Clinton,0
15.170524597167969,0.30362636,0.021862805,Mahmoud_Abbas,Bill_Simon,0
15.095690727233887,0.28221458,0.0045958757,Mahmoud_Abbas,Bill_Clinton,0
14.221940040588379,0.2893479,0.056951314,Mahmoud_Abbas,Ariel_Sharon,0
27.39714813232422,0.29200974,0.022443742,Igor_Ivanov,Paul_Bremer,0
37.6986083984375,0.28609797,0.007466018,Igor_Ivanov,Paul_Bremer,0
34.89886474609375,0.24617356,0.013792008,Igor_Ivanov,Paul_Bremer,0
15.939397811889648,0.2978919,0.011969537,Igor_Ivanov,Recep_Tayyip_Erdogan,0
13.918225288391113,0.3381328,0.032216102,Igor_Ivanov,Recep_Tayyip_Erdogan,0
23.029008865356445,0.28160957,0.0017077029,Igor_Ivanov,Recep_Tayyip_Erdogan,0
27.279502868652344,0.25767037,0.013731733,Igor_Ivanov,Paul_Bremer,0
15.343353271484375,0.29567087,0.014519185,Igor_Ivanov,Recep_Tayyip_Erdogan,0
19.40870475769043,0.3077217,0.022631288,Igor_Ivanov,Ariel_Sharon,0
16.009902954101562,0.3040465,0.012652159,Igor_Ivanov,Recep_Tayyip_Erdogan,0
24.59943389892578,0.31027612,0.02897042,Igor_Ivanov,Ariel_Sharon,0
24.30474090576172,0.24907388,0.019963011,Igor_Ivanov,Paul_Bremer,0
14.889498710632324,0.2966221,0.0007034242,Igor_Ivanov,Ariel_Sharon,0
15.983388900756836,0.27088594,0.019197881,Igor_Ivanov,Paul_Bremer,0
36.026580810546875,0.31124812,0.05161673,Igor_Ivanov,Ariel_Sharon,0
15.951034545898438,0.35679784,0.037949115,Igor_Ivanov,Ariel_Sharon,0
24.650001525878906,0.22584642,0.023932666,Edmund_Stoiber,Donald_Rumsfeld,0
29.770360946655273,0.22909775,0.009588093,Edmund_Stoiber,Donald_Rumsfeld,0
13.433292388916016,0.20488337,0.003950402,Edmund_Stoiber,Mahmoud_Abbas,0
16.76241683959961,0.26561153,0.043416858,Edmund_Stoiber,Dick_Cheney,0
26.54086685180664,0.2830996,0.07435541,Edmund_Stoiber,Donald_Rumsfeld,0
23.788055419921875,0.22635734,0.02577959,Edmund_Stoiber,Arnold_Schwarzenegger,0
16.02996253967285,0.18860063,0.008024573,Edmund_Stoiber,Paul_Bremer,0
14.136512756347656,0.23906001,0.04749225,Edmund_Stoiber,Alvaro_Uribe,0
23.48796844482422,0.22979221,0.004663497,Edmund_Stoiber,Mahmoud_Abbas,0
19.883995056152344,0.25297523,0.0048602223,Edmund_Stoiber,Joe_Lieberman,0
15.725818634033203,0.22717786,0.010501921,Edmund_Stoiber,Mahmoud_Abbas,0
17.421039581298828,0.2240797,0.043100595,Edmund_Stoiber,Alvaro_Uribe,0
24.619550704956055,0.25626323,0.00025364757,Jiang_Zemin,Mahathir_Mohamad,0
30.65376091003418,0.24505188,0.027207166,Jiang_Zemin,Donald_Rumsfeld,0
16.5539493560791,0.3488267,0.0040769577,Jiang_Zemin,Colin_Powell,0
14.518766403198242,0.21253908,0.0012157559,Jiang_Zemin,Colin_Powell,0
19.74709129333496,0.23158744,0.012214541,Jiang_Zemin,Donald_Rumsfeld,0
25.641313552856445,0.23185581,0.03111294,Jiang_Zemin,Tang_Jiaxuan,0
24.91241455078125,0.34883964,0.0013890862,Jiang_Zemin,Bill_Clinton,0
22.77998924255371,0.25101888,0.012081772,Jiang_Zemin,Mahathir_Mohamad,0
26.377979278564453,0.23717391,0.020328313,Jiang_Zemin,Donald_Rumsfeld,0
24.16867446899414,0.3907402,0.0038455725,Jiang_Zemin,Colin_Powell,0
16.053224563598633,0.23674896,0.014381602,Jiang_Zemin,Gerhard_Schroeder,0
15.321837425231934,0.22736983,0.004420802,Jiang_Zemin,Queen_Elizabeth_II,0
25.688514709472656,0.2646752,0.0055728853,Jiang_Zemin,Tang_Jiaxuan,0
21.62957763671875,0.22145523,0.01832889,Jiang_Zemin,Tang_Jiaxuan,0
24.67626190185547,0.22561398,0.0036423057,Jiang_Zemin,Roh_Moo-hyun,0
28.368724822998047,0.42016956,0.013063043,Jiang_Zemin,Donald_Rumsfeld,0
19.370229721069336,0.3687609,0.15058646,Harrison_Ford,Gray_Davis,0
19.068334579467773,0.26223361,0.04549463,Harrison_Ford,Gray_Davis,0
14.98593521118164,0.24808341,0.043031573,Harrison_Ford,Gray_Davis,0
14.721109390258789,0.3443923,0.11733496,Harrison_Ford,Gray_Davis,0
19.56272315979004,0.39239454,0.17029127,Harrison_Ford,Gray_Davis,0
17.28973960876465,0.39248067,0.15400317,Harrison_Ford,Gray_Davis,0
24.077030181884766,0.28462768,0.012026668,Harrison_Ford,Gray_Davis,0
14.661859512329102,0.28127658,0.021790266,Harrison_Ford,Gray_Davis,0
18.407562255859375,0.26891512,0.029835686,Harrison_Ford,Gray_Davis,0
17.497398376464844,0.24812368,0.035050824,Harrison_Ford,Gray_Davis,0
25.395198822021484,0.26349303,0.04169716,Harrison_Ford,Gray_Davis,0
19.437213897705078,0.30575332,0.026653677,Harrison_Ford,Gray_Davis,0
20.062625885009766,0.36527622,0.016868025,Jacques_Chirac,Jean_Chretien,0
23.512893676757812,0.32690397,0.03857711,Jacques_Chirac,Silvio_Berlusconi,0
34.684288024902344,0.29994434,0.019793004,Jacques_Chirac,John_Snow,0
24.89200210571289,0.2734247,0.011655331,Jacques_Chirac,Jean_Chretien,0
37.19240951538086,0.34043872,0.09594944,Jacques_Chirac,Jean_Chretien,0
29.16107177734375,0.33392552,0.0023047626,Jacques_Chirac,John_Snow,0
16.556337356567383,0.32875225,0.0537391,Jacques_Chirac,Silvio_Berlusconi,0
15.786067962646484,0.31775013,0.014705986,Jacques_Chirac,Michael_Bloomberg,0
24.015209197998047,0.44403735,0.06146857,Jacques_Chirac,Hamid_Karzai,0
19.184267044067383,0.32499963,0.009360731,Jacques_Chirac,John_Snow,0
21.667627334594727,0.31685334,0.05758944,Jacques_Chirac,Jean_Chretien,0
16.32200813293457,0.44132513,0.0824675,Jacques_Chirac,Hamid_Karzai,0
20.719392776489258,0.33039105,0.042795897,Jacques_Chirac,Arnold_Schwarzenegger,0
