quality_score,best_similarity,margin,label
14.821834564208984,0.43620947,0.22406441,1
17.397815704345703,0.5292606,0.2677115,1
14.27795696258545,0.3808537,0.16731285,1
19.270030975341797,0.5056878,0.26597685,1
15.532124519348145,0.5910102,0.3253448,1
12.476462364196776,0.5081048,0.23243612,1
15.244903564453123,0.6011688,0.3486097,1
14.75702667236328,0.49177372,0.21321133,1
20.841716766357425,0.53180397,0.21898183,1
26.237003326416016,0.5409588,0.25923985,1
18.217823028564453,0.5283481,0.24339324,1
23.003955841064453,0.6450372,0.39180964,1
14.756074905395508,0.67565274,0.3675986,1
25.613487243652344,0.7140212,0.4322043,1
26.54919815063477,0.7038932,0.46278292,1
25.713361740112305,0.7111019,0.4600993,1
16.646259307861328,0.7176328,0.47222072,1
14.455081939697266,0.7072122,0.49648896,1
19.383289337158203,0.7226941,0.46520412,1
24.91309928894043,0.73385966,0.49024704,1
36.68931198120117,0.70792294,0.43840587,1
18.580650329589844,0.67040867,0.38338506,1
32.016014099121094,0.7800176,0.5076421,1
18.917123794555664,0.73858136,0.4933413,1
16.26137924194336,0.7563997,0.4790462,1
21.06189346313477,0.7708236,0.5166321,1
34.15522766113281,0.7830453,0.51861966,1
17.420833587646484,0.69019264,0.44239432,1
18.35038375854492,0.76231706,0.496394,1
13.697604179382324,0.67677426,0.40811372,1
19.010713577270508,0.75487065,0.51951766,1
20.63132095336914,0.7918163,0.5422815,1
17.779850006103516,0.5095589,0.280833,1
17.321535110473633,0.65230095,0.3857612,1
16.280031204223633,0.55788374,0.33623752,1
13.81557846069336,0.5705031,0.31627417,1
25.24552345275879,0.65223527,0.39335108,1
13.813177108764648,0.5043587,0.25413907,1
19.741355895996097,0.6521112,0.42810875,1
20.051204681396484,0.591631,0.35347748,1
15.58653450012207,0.59608364,0.356576,1
21.05070686340332,0.56318253,0.3357789,1
17.439830780029297,0.643247,0.41017646,1
15.440770149230955,0.55194676,0.3381785,1
15.10655117034912,0.62526953,0.3725592,1
20.793651580810547,0.6369618,0.37804872,1
17.58304214477539,0.616609,0.36003762,1
15.519021034240724,0.6035477,0.34923255,1
18.716230392456055,0.597819,0.3432115,1
18.894210815429688,0.5859684,0.36047685,1
16.303443908691406,0.55281365,0.29690635,1
17.296852111816406,0.5675659,0.2988679,1
15.8842191696167,0.5930294,0.35447344,1
13.235271453857422,0.60018814,0.3902486,1
14.729313850402832,0.51046795,0.2635007,1
26.94591522216797,0.57484996,0.32179,1
21.028629302978516,0.60781693,0.3749116,1
20.927873611450195,0.62584895,0.3728763,1
13.434886932373049,0.509258,0.24065706,1
22.258190155029297,0.6117738,0.38973743,1
18.31377410888672,0.6014732,0.3331145,1
20.077863693237305,0.36258903,0.11415821,1
15.679853439331056,0.5840342,0.35827827,1
14.811095237731934,0.5410969,0.20697293,1
17.406856536865234,0.5842043,0.3342351,1
15.376953125,0.53966784,0.32051665,1
15.95432472229004,0.52603567,0.3032446,1
15.95021152496338,0.38934633,0.13417944,1
19.857955932617188,0.60687476,0.2788486,1
17.03050994873047,0.32074472,0.090979695,1
14.649011611938477,0.32760674,0.11189067,1
24.261959075927734,0.6087365,0.28894326,1
23.179012298583984,0.7523931,0.40795392,1
14.271717071533203,0.6885197,0.38793722,1
13.282609939575195,0.69938046,0.36826456,1
19.092601776123047,0.66968787,0.34530574,1
16.735244750976562,0.7122302,0.3697461,1
14.26143741607666,0.6721725,0.33796725,1
16.501522064208984,0.74192864,0.41471934,1
38.9752197265625,0.7479516,0.35552633,1
34.44767379760742,0.603734,0.20572788,1
16.352293014526367,0.5693836,0.19895566,1
22.19708251953125,0.68248785,0.35228044,1
21.058788299560547,0.60932636,0.21773142,1
20.21325302124023,0.596794,0.18471318,1
14.929292678833008,0.73749506,0.39528477,1
17.11023712158203,0.68124485,0.32995385,1
22.958101272583008,0.73603415,0.3491429,1
20.255130767822266,0.32402876,0.060984343,1
15.950300216674805,0.40478992,0.081100285,0
17.378772735595703,0.35061088,0.10138637,1
22.33099365234375,0.32674968,0.039290607,1
19.786884307861328,0.28199428,0.003371954,0
16.14522933959961,0.35986322,0.030081093,0
22.22031021118164,0.39318946,0.029630214,0
17.71365737915039,0.39998168,0.04329747,0
14.507829666137695,0.63629293,0.42852336,1
30.501495361328125,0.6507612,0.42720425,1
19.63389587402344,0.6449644,0.47294807,1
13.788886070251465,0.7356509,0.52793294,1
16.180788040161133,0.8126514,0.56655395,1
25.92460250854492,0.64808637,0.44863066,1
14.55223560333252,0.5944027,0.4255169,1
30.76427459716797,0.69890916,0.48927647,1
14.86907958984375,0.7444395,0.5144708,1
21.70035743713379,0.6958719,0.4979747,1
18.19145965576172,0.6316257,0.4486785,1
15.105478286743164,0.7899724,0.56161594,1
18.967578887939453,0.62017065,0.3112123,1
18.850631713867188,0.70987046,0.50840664,1
24.139873504638672,0.70676905,0.48397532,1
20.529682159423828,0.640805,0.3361379,1
23.042879104614254,0.760828,0.5474725,1
23.035144805908203,0.71195865,0.50581133,1
25.076576232910156,0.67787063,0.43225175,1
16.4847469329834,0.58354294,0.3053901,1
16.908571243286133,0.76255774,0.56379676,1
15.562870025634766,0.60184073,0.27124685,1
15.484170913696287,0.70059437,0.47453126,1
15.675753593444824,0.7431724,0.51872575,1
18.79383087158203,0.67372054,0.40345877,1
18.953773498535156,0.64997536,0.4113625,1
16.07951545715332,0.6351097,0.28903806,1
14.987093925476074,0.6916244,0.45801598,1
13.70418930053711,0.6577817,0.3813218,1
24.486331939697266,0.7465886,0.51403344,1
15.153083801269531,0.6189557,0.29998097,1
18.22650146484375,0.60329795,0.21898109,1
22.810333251953125,0.696858,0.4415946,1
18.610794067382812,0.72890556,0.5106641,1
21.573183059692383,0.6994747,0.49435976,1
16.754032135009766,0.6832182,0.43090004,1
20.614418029785156,0.70474625,0.39394504,1
14.301637649536133,0.51010793,0.12047577,1
18.07043838500977,0.6987806,0.42230374,1
16.354551315307617,0.57493544,0.14748842,1
30.93602752685547,0.5900604,0.20110467,1
15.013736724853516,0.55476636,0.34406617,1
12.855887413024902,0.52193594,0.30592242,1
21.20843505859375,0.57454586,0.17898637,1
17.83900260925293,0.58454347,0.21997032,1
12.895706176757812,0.5277697,0.21441197,1
37.07963562011719,0.70377016,0.47652552,1
17.070175170898438,0.63349426,0.36971676,1
13.929448127746582,0.6917435,0.4485989,1
20.793270111083984,0.7302904,0.49820083,1
14.524110794067385,0.61343575,0.37442747,1
17.281814575195312,0.7010076,0.49534762,1
26.177391052246097,0.65017617,0.37163275,1
24.495834350585938,0.68819857,0.44778016,1
18.697050094604492,0.8086519,0.50287056,1
20.34208297729492,0.67748713,0.41849896,1
28.944805145263672,0.6221845,0.33305398,1
14.920687675476074,0.71107966,0.41483876,1
30.10446548461914,0.71368086,0.47050172,1
15.076122283935549,0.67314225,0.44177216,1
23.692890167236328,0.68449926,0.4361112,1
19.592533111572266,0.6644304,0.35194075,1
26.73769187927246,0.7917138,0.48883438,1
16.831188201904297,0.6058581,0.31696868,1
18.84058380126953,0.74427456,0.42893663,1
24.54698944091797,0.5623362,0.2502179,1
18.685806274414062,0.731037,0.4510399,1
13.382440567016602,0.529583,0.25591722,1
28.682662963867188,0.7505265,0.46870792,1
17.566574096679688,0.6033486,0.2931062,1
16.15164566040039,0.7520899,0.44013998,1
19.98156356811523,0.6814817,0.42443871,1
27.643863677978516,0.7596104,0.4586957,1
15.170524597167969,0.6861614,0.38253504,1
15.095690727233888,0.7804669,0.49825233,1
14.22194004058838,0.6315287,0.3421808,1
27.39714813232422,0.6641897,0.37217996,1
37.6986083984375,0.6860353,0.3999373,1
34.89886474609375,0.8134538,0.56728023,1
15.939397811889648,0.686425,0.38853306,1
13.918225288391112,0.6498456,0.3117128,1
23.029008865356445,0.72161996,0.4400104,1
27.279502868652344,0.8109678,0.5532974,1
15.343353271484377,0.6583886,0.36271775,1
19.40870475769043,0.77165645,0.46393475,1
16.009902954101562,0.71915597,0.41510946,1
24.59943389892578,0.73139,0.42111388,1
24.30474090576172,0.74530816,0.4962343,1
14.889498710632324,0.7121093,0.41548723,1
15.983388900756836,0.7740865,0.50320053,1
36.026580810546875,0.7793992,0.4681511,1
15.951034545898438,0.7531259,0.39632806,1
24.650001525878903,0.6743573,0.4485109,1
29.770360946655273,0.6598334,0.43073562,1
13.433292388916016,0.63765836,0.432775,1
16.76241683959961,0.67618096,0.41056943,1
26.54086685180664,0.6624984,0.37939882,1
23.788055419921875,0.57498765,0.3486303,1
16.02996253967285,0.5272374,0.3386368,1
14.136512756347656,0.51282895,0.27376893,1
23.48796844482422,0.67785865,0.44806644,1
19.883995056152344,0.56330776,0.31033254,1
15.725818634033203,0.683732,0.4565541,1
17.421039581298828,0.5564575,0.33237782,1
24.619550704956055,0.631916,0.37565276,1
30.65376091003418,0.8230627,0.57801086,1
16.5539493560791,0.3488267,0.0040769577,0
14.518766403198242,0.56388354,0.35134447,1
19.74709129333496,0.82976013,0.59817266,1
25.641313552856445,0.64704645,0.41519064,1
24.91241455078125,0.34883964,0.0013890862,0
22.77998924255371,0.63800585,0.38698697,1
26.377979278564453,0.79326487,0.55609095,1
24.16867446899414,0.3907402,0.0038455725,0
16.053224563598633,0.65017354,0.41342458,1
15.321837425231934,0.77704203,0.5496722,1
25.688514709472656,0.63478965,0.37011445,1
21.62957763671875,0.6794677,0.45801246,1
24.67626190185547,0.690854,0.46524003,1
28.368724822998047,0.42016956,0.013063043,0
19.370229721069336,0.7134442,0.34468326,1
19.068334579467773,0.6540166,0.391783,1
14.98593521118164,0.68279505,0.43471164,1
14.721109390258787,0.72779053,0.38339823,1
19.56272315979004,0.7785797,0.38618517,1
17.28973960876465,0.77377605,0.38129538,1
24.07703018188477,0.733099,0.4484713,1
14.661859512329102,0.71326035,0.43198377,1
18.407562255859375,0.6757351,0.40682,1
17.497398376464844,0.6627774,0.41465375,1
25.395198822021484,0.65478927,0.39129624,1
19.43721389770508,0.71206445,0.40631112,1
20.06262588500977,0.6499376,0.2846614,1
23.512893676757812,0.7010026,0.37409863,1
34.684288024902344,0.73881173,0.4388674,1
24.89200210571289,0.75724983,0.48382512,1
37.19240951538086,0.78836703,0.4479283,1
29.16107177734375,0.73059964,0.39667413,1
16.556337356567383,0.67494744,0.3461952,1
15.786067962646484,0.5916653,0.2739152,1
24.015209197998047,0.44403735,0.00036874413,0
19.184267044067383,0.7046173,0.3796177,1
21.667627334594727,0.79217964,0.4753263,1
16.32200813293457,0.46082604,0.019500911,1
20.719392776489254,0.656834,0.32644296,1
24.72687530517578,0.7410678,0.43274778,1
18.5426025390625,0.7443613,0.47780067,1
15.01418685913086,0.6734588,0.3907385,1
18.234291076660156,0.7265465,0.41936246,1
16.582244873046875,0.52203166,0.29327008,1
13.781793594360352,0.6541277,0.39220148,1
25.370262145996097,0.6844187,0.37660658,1
22.28397560119629,0.7665719,0.48453885,1
17.138681411743164,0.73844904,0.4630276,1
20.42867088317871,0.56263304,0.3135226,1
21.261716842651367,0.72937113,0.43914136,1
23.293861389160156,0.78395665,0.46343395,1
21.390491485595703,0.7119037,0.41796252,1
25.75320816040039,0.7226658,0.41586483,1
26.615346908569336,0.5590265,0.30623108,1
18.940616607666016,0.74009323,0.44049433,1
14.831089973449709,0.69681627,0.39365613,1
13.934080123901367,0.74379575,0.44870692,1
23.634166717529297,0.73341817,0.45854557,1
34.257755279541016,0.70780694,0.4106583,1
14.15189266204834,0.4034506,0.055162877,0
23.589828491210938,0.5673783,0.26787314,1
18.63477897644043,0.6810702,0.4240014,1
31.79115867614746,0.7405332,0.41903752,1
19.86239242553711,0.45209697,0.026081324,0
15.585208892822266,0.5798124,0.3249193,1
24.1973876953125,0.73268425,0.42620778,1
24.74770736694336,0.5917933,0.3300296,1
19.530126571655273,0.6451197,0.34903175,1
16.498716354370117,0.7951287,0.49569502,1
17.489431381225586,0.69138765,0.40794665,1
14.812801361083984,0.57718486,0.348468,1
17.453195571899414,0.54799724,0.3146377,1
38.186866760253906,0.7185871,0.48549724,1
25.49588203430176,0.65394646,0.33358416,1
24.051319122314453,0.62126666,0.31408983,1
19.79667091369629,0.65435123,0.33192855,1
13.29287338256836,0.5463849,0.30597326,1
17.42806625366211,0.7404094,0.5164552,1
15.14683437347412,0.5841284,0.2512175,1
27.21131134033203,0.69250906,0.46777374,1
32.04732894897461,0.72019017,0.49068615,1
16.17252540588379,0.5361377,0.30302963,1
27.126806259155273,0.56854856,0.3048372,1
17.415184020996094,0.59546405,0.34516835,1
21.01203155517578,0.6633569,0.36325496,1
29.253849029541016,0.643405,0.3352852,1
21.55596923828125,0.57589865,0.29370004,1
17.12958526611328,0.6691955,0.39533514,1
15.30721664428711,0.43670127,0.19122073,1
12.895235061645508,0.5158127,0.216568,1
24.986066818237305,0.59722364,0.33473462,1
26.54713249206543,0.7602122,0.48565882,1
15.737093925476074,0.58546364,0.29141146,1
14.80691909790039,0.59590435,0.31352034,1
19.12460708618164,0.6549323,0.35527042,1
19.48227882385254,0.80974317,0.5105525,1
16.80927276611328,0.689544,0.36690313,1
25.97384262084961,0.62817293,0.37087327,1
24.658166885375977,0.70092726,0.3862042,1
36.5458984375,0.7107465,0.4852351,1
19.24559211730957,0.5440615,0.27135742,1
24.054710388183594,0.7664488,0.49437025,1
18.65374755859375,0.6558356,0.37343985,1
18.820159912109375,0.5329042,0.23741668,1
20.96005630493164,0.45679027,0.18745726,1
14.06284999847412,0.61280584,0.22589731,1
15.168685913085938,0.6040952,0.3474921,1
32.845829010009766,0.69365495,0.3917726,1
16.9069881439209,0.79746187,0.514037,1
16.686683654785156,0.6521654,0.37166497,1
19.704723358154297,0.7459669,0.48282626,1
23.372879028320312,0.7335465,0.47611898,1
25.460058212280273,0.69114006,0.46564004,1
36.28523635864258,0.6864741,0.39288864,1
16.33902931213379,0.686824,0.40464246,1
25.08269500732422,0.5515772,0.28891087,1
22.007701873779297,0.6582227,0.42705983,1
21.878807067871097,0.61198217,0.30720103,1
18.395244598388672,0.6558367,0.36890805,1
19.443946838378903,0.613444,0.27455968,1
14.228867530822754,0.6691341,0.36459175,1
22.911338806152344,0.6830435,0.39069873,1
15.927298545837402,0.70597243,0.43587768,1
40.58747100830078,0.76451933,0.4850706,1
13.596168518066406,0.60674113,0.3137234,1
24.385074615478516,0.7168931,0.42450356,1
16.03294563293457,0.6627909,0.39042652,1
16.43737030029297,0.7956492,0.53529817,1
18.216440200805664,0.7729478,0.490139,1
14.36626434326172,0.61038816,0.3796893,1
34.31564712524414,0.73455715,0.45669985,1
20.654605865478516,0.67487085,0.39107528,1
14.457849502563477,0.55880296,0.25929803,1
15.195809364318848,0.6347281,0.32277954,1
22.351926803588867,0.7397715,0.46099216,1
14.674110412597656,0.6630302,0.3662378,1
26.136171340942383,0.5576143,0.22001636,1
20.609603881835938,0.62431467,0.36221182,1
16.098085403442383,0.700259,0.42369497,1
14.713373184204102,0.66694814,0.4219872,1
16.05091667175293,0.6405841,0.43459213,1
15.95909309387207,0.74068856,0.48904943,1
24.55365753173828,0.6473979,0.37137455,1
17.24755096435547,0.6561401,0.3749835,1
14.53174114227295,0.6867733,0.42904,1
31.07917594909668,0.7668526,0.4964461,1
22.29697608947754,0.68268466,0.38720232,1
13.548134803771973,0.7033514,0.4567933,1
19.487882614135746,0.6379739,0.35667735,1
20.87124252319336,0.67484415,0.35701084,1
15.154779434204102,0.5888961,0.29994842,1
15.830595016479492,0.5311008,0.21263206,1
21.65839385986328,0.6915472,0.43471134,1
13.803385734558104,0.6435313,0.382464,1
19.02495574951172,0.66599697,0.4086403,1
40.069149017333984,0.6734922,0.4082307,1
16.070316314697266,0.5644863,0.34178892,1
19.624855041503903,0.7052927,0.41302717,1
20.50236701965332,0.7600385,0.48132473,1
19.933773040771484,0.63544214,0.35419738,1
16.821857452392578,0.66381824,0.40333462,1
26.47358512878418,0.5417056,0.21288669,1
26.03854751586914,0.6411462,0.3674424,1
24.466533660888672,0.79125345,0.5217782,1
19.979103088378903,0.6628385,0.37620145,1
19.943584442138672,0.6475508,0.39014125,1
17.014217376708984,0.61587656,0.32483655,1
14.581584930419922,0.6178474,0.3389824,1
25.634716033935547,0.64107454,0.37091577,1
15.856143951416016,0.5910084,0.2383815,1
18.819713592529297,0.5752922,0.08414528,1
15.93784999847412,0.6157995,0.0845688,1
15.031417846679688,0.64366037,0.34228203,1
16.103843688964844,0.5816245,0.12518895,1
16.777387619018555,0.6561799,0.15038657,1
16.83216094970703,0.68252474,0.3610657,1
18.505943298339844,0.64244723,0.00035130978,1
17.74754524230957,0.6616521,0.15727162,1
14.8643798828125,0.6508476,0.08432388,0
18.45039749145508,0.59329736,0.11332241,1
17.198225021362305,0.4755638,0.062146455,1
20.44593048095703,0.72346,0.3393455,1
17.127958297729492,0.5768734,0.09050241,1
16.766773223876953,0.7170143,0.1127218,0
17.480676651000977,0.5715944,0.14111167,1
14.88808536529541,0.49268752,0.12597346,1
25.238012313842773,0.7189653,0.06687093,0
15.82172966003418,0.55663013,0.14468664,1
17.896041870117188,0.50820565,0.12137756,1
16.03175926208496,0.7247155,0.34988892,1
22.928287506103516,0.8085865,0.5252879,1
22.344764709472656,0.8109459,0.5541965,1
29.30844497680664,0.81408244,0.5522635,1
15.509279251098633,0.811753,0.53314024,1
24.213623046875,0.827818,0.5508112,1
25.68741226196289,0.618624,0.3962371,1
21.654661178588867,0.84319425,0.5720191,1
23.06994247436523,0.74000925,0.4982543,1
16.610591888427734,0.80959964,0.55928886,1
19.668201446533203,0.6361312,0.4119916,1
15.077775955200195,0.70509034,0.44806635,1
18.448020935058594,0.79815733,0.5230446,1
20.28023910522461,0.81449616,0.53642386,1
20.02361488342285,0.81719124,0.5412327,1
15.215112686157228,0.7377491,0.49482864,1
20.36309051513672,0.78400576,0.50657725,1
15.644662857055664,0.5441185,0.30953047,1
19.84583854675293,0.5738077,0.3375008,1
31.43934440612793,0.5387481,0.31816784,1
17.81024169921875,0.7547331,0.48563573,1
28.22256088256836,0.87476236,0.60236895,1
31.382476806640625,0.5433699,0.30459294,1
17.208385467529297,0.6592588,0.46428254,1
21.494714736938477,0.88234556,0.6048477,1
24.994020462036133,0.85517156,0.5617769,1
23.29471206665039,0.66255754,0.44987628,1
26.935508728027344,0.7923649,0.54545283,1
17.319177627563477,0.83313525,0.562777,1
18.19095230102539,0.7344637,0.5132965,1
18.323253631591797,0.6408748,0.44410664,1
14.136171340942385,0.70339507,0.45990795,1
36.22486877441406,0.6348885,0.40415296,1
15.523748397827148,0.6414231,0.41229218,1
13.80579662322998,0.71185195,0.4612967,1
15.833538055419922,0.6911779,0.44144037,1
23.691909790039062,0.61714804,0.3900466,1
15.373839378356934,0.65819633,0.36834985,1
15.826723098754885,0.75288665,0.52043295,1
16.61870574951172,0.7012483,0.47619376,1
13.69103717803955,0.669566,0.41302496,1
24.634449005126953,0.60603625,0.4033985,1
14.622222900390623,0.6687985,0.43145585,1
20.667076110839844,0.6467596,0.4360042,1
20.151443481445312,0.7245046,0.53044075,1
15.0801420211792,0.5490624,0.30431247,1
20.477310180664062,0.6747243,0.44501576,1
30.971708297729492,0.7267326,0.53682554,1
27.575368881225582,0.6590853,0.47156894,1
16.840530395507812,0.66091025,0.39990413,1
15.522821426391602,0.67637527,0.46684813,1
17.528518676757812,0.71267605,0.5026705,1
23.20011329650879,0.49299824,0.23193005,1
18.721769332885746,0.56664324,0.27035415,1
19.184486389160156,0.693465,0.4932031,1
18.53463363647461,0.7123424,0.5121187,1
21.846527099609375,0.65426004,0.46896517,1
28.51284408569336,0.67710876,0.46386462,1
19.14593505859375,0.6580733,0.3937722,1
15.715987205505373,0.45227686,0.1933293,1
23.68591690063477,0.7206003,0.5043367,1
31.845502853393555,0.69417834,0.46957126,1
26.64816093444824,0.5694581,0.25631893,1
22.038000106811523,0.6380429,0.38724068,1
42.254371643066406,0.6856816,0.46742743,1
27.199520111083984,0.75358593,0.5404497,1
20.302818298339844,0.6479745,0.39119315,1
26.439891815185547,0.709668,0.5188135,1
14.913130760192873,0.7552904,0.5533263,1
15.599756240844728,0.65190375,0.4578454,1
26.76208877563477,0.7262193,0.48379916,1
16.119159698486328,0.65462303,0.410661,1
23.917455673217773,0.79272,0.59404165,1
15.1900634765625,0.56947476,0.3383715,1
19.903453826904297,0.74344206,0.47472745,1
25.536540985107425,0.6513537,0.40005118,1
21.86438369750977,0.65125024,0.41560107,1
15.923526763916016,0.6143842,0.34428322,1
15.796192169189451,0.5931853,0.345892,1
13.405662536621094,0.627951,0.42750973,1
15.753993034362791,0.6665993,0.44178995,1
26.931129455566406,0.6451022,0.42083272,1
16.68428611755371,0.64354926,0.3739624,1
18.34050750732422,0.64053965,0.4188773,1
22.072338104248047,0.72651875,0.49456578,1
22.136030197143555,0.6385563,0.3558658,1
34.40226745605469,0.78299046,0.58257437,1
18.636512756347656,0.63831043,0.42388391,1
15.704099655151367,0.741559,0.47948042,1
16.150114059448242,0.38765186,0.0506137,0
14.522361755371094,0.46054798,0.040663272,0
37.56756591796875,0.70380795,0.5230304,1
16.805702209472656,0.66866535,0.4717976,1
26.68109703063965,0.60975623,0.44279134,1
13.433038711547852,0.41545856,0.004637718,0
32.204872131347656,0.66657114,0.46200946,1
29.51941299438477,0.62901837,0.44246033,1
27.690601348876953,0.75537634,0.520346,1
19.523956298828125,0.5101832,0.33437866,1
15.815876007080078,0.6930065,0.46404642,1
16.512226104736328,0.50238395,0.052517653,0
23.48221778869629,0.7007647,0.49216858,1
25.89663314819336,0.56106114,0.35111523,1
13.85331916809082,0.64355385,0.39297086,1
26.7423095703125,0.61216164,0.3560415,1
32.778160095214844,0.69143105,0.45778754,1
35.406761169433594,0.7522892,0.5253279,1
23.060710906982425,0.6860485,0.4292621,1
21.054908752441406,0.73108935,0.50421375,1
18.803707122802734,0.3794275,0.027772844,0
16.497201919555664,0.63096666,0.42425233,1
14.51291561126709,0.6227453,0.4192389,1
15.60133934020996,0.657372,0.43543977,1
18.20384407043457,0.6536815,0.45659348,1
22.742191314697266,0.44319475,0.07412082,0
16.262344360351562,0.45913562,0.08392045,0
15.274617195129396,0.3980413,0.03410411,0
21.82139015197754,0.70627105,0.46368742,1
24.8038330078125,0.6955909,0.39060253,1
14.915610313415527,0.7172171,0.41178995,1
15.254734992980955,0.70719445,0.41767022,1
19.317852020263672,0.5678411,0.35752544,1
19.616504669189453,0.60685915,0.38012785,1
13.580829620361328,0.51591146,0.24668962,1
15.545772552490234,0.74147433,0.43025213,1
12.92064094543457,0.6364366,0.3513121,1
12.967020988464355,0.55051684,0.28201407,1
15.428915023803713,0.6099638,0.36764997,1
13.41427230834961,0.55330884,0.28265285,1
28.96317481994629,0.74547136,0.44197828,1
17.921958923339844,0.6478157,0.3680457,1
17.79151153564453,0.7561523,0.47444886,1
18.85176467895508,0.63670367,0.39518374,1
15.30860710144043,0.5301938,0.20476305,1
20.88547706604004,0.71413004,0.45128042,1
19.405433654785156,0.74941516,0.454077,1
26.51646423339844,0.73739314,0.448156,1
15.952764511108398,0.6689858,0.44626477,1
15.359542846679688,0.61004686,0.3229307,1
22.032760620117188,0.5900987,0.38131532,1
20.241498947143555,0.75964373,0.46706465,1
20.86264419555664,0.76140404,0.48720926,1
16.59975242614746,0.76354253,0.4921765,1
17.885610580444336,0.6603955,0.38294643,1
13.633261680603027,0.74461347,0.48711967,1
18.14072036743164,0.7473005,0.45921928,1
14.176901817321776,0.6705254,0.40251443,1
18.646800994873047,0.8279886,0.56320155,1
17.163116455078125,0.70857805,0.48169935,1
16.5783748626709,0.8084249,0.54280937,1
15.02199935913086,0.79182404,0.54175115,1
16.52178192138672,0.7606128,0.5261926,1
22.56014060974121,0.7151655,0.39642346,1
17.66925048828125,0.68115455,0.36912072,1
22.328914642333984,0.7321923,0.528441,1
17.566492080688477,0.5957478,0.33384204,1
25.663227081298828,0.7474979,0.51549006,1
15.37546157836914,0.7154418,0.50717175,1
