quality_score,best_similarity,margin,label,true_identity,predicted_identity
18.19477081298828,0.16578396,0.006981045,1,Leonardo_DiCaprio,Leonardo_DiCaprio
16.19417381286621,0.24216491,0.023195237,0,Jimmy_Fallon,Chris_Evans
18.000749588012695,0.20728159,0.053995848,0,Elizabeth_Lail,Brie_Larson
17.131868362426758,0.14833863,0.0028509647,0,Lili_Reinhart,Amber_Heard
15.449289321899414,0.35368374,0.12982872,0,Anthony_Mackie,Chris_Evans
15.007345199584961,0.23351163,0.03236872,1,Gwyneth_Paltrow,Gwyneth_Paltrow
18.390918731689453,0.1776517,0.004839629,0,Camila_Mendes,Emma_Stone
16.878047943115234,0.29678595,0.02127397,0,Margot_Robbie,Emma_Stone
20.838027954101562,0.35910928,0.019601762,0,Morgan_Freeman,Chris_Evans
14.801422119140625,0.2732068,0.14225292,1,Grant_Gustin,Grant_Gustin
17.928743362426758,0.17100297,0.004091963,0,Lindsey_Morgan,Lili_Reinhart
18.946313858032227,0.13202107,0.016487733,0,Jennifer_Lawrence,Lionel_Messi
16.85040855407715,0.18912278,0.022178292,0,Katherine_Langford,Lionel_Messi
16.786977767944336,0.18504322,0.003965497,0,Emma_Watson,Jeff_Bezos
21.026086807250977,0.23591056,0.011429399,0,Lionel_Messi,Pedro_Alonso
20.296653747558594,0.5234734,0.02643162,0,Rami_Malek,Emma_Stone
22.165569305419922,0.2721303,0.094178766,1,Jeremy_Renner,Jeremy_Renner
21.314987182617188,0.19389166,0.041475102,1,Mark_Ruffalo,Mark_Ruffalo
16.7025146484375,0.55933255,0.09566468,0,Sophie_Turner,Emma_Stone
17.372310638427734,0.17837346,0.008856267,0,Scarlett_Johansson,Jeff_Bezos
20.52930450439453,0.26973164,0.048940063,0,Elizabeth_Olsen,Emma_Stone
17.47675323486328,0.34558982,0.10461356,0,Dwayne_Johnson,Jeff_Bezos
18.108722686767578,0.23035946,0.08104187,1,Hugh_Jackman,Hugh_Jackman
17.346284866333008,0.18313062,0.03214833,0,Brie_Larson,Millie_Bobby_Brown
20.839094161987305,0.08159121,0.0036252812,0,Henry_Cavill,Brie_Larson
20.698562622070312,0.13296767,0.012627453,1,Inbar_Lavi,Inbar_Lavi
18.76217269897461,0.13197425,0.003580749,0,Amber_Heard,Margot_Robbie
21.620847702026367,0.21176744,0.033781707,0,Andy_Samberg,Grant_Gustin
20.82724380493164,0.2241139,0.050870314,0,Christian_Bale,Stephen_Amell
15.970776557922363,0.23993017,0.0067579,0,Ellen_Page,Chris_Evans
15.510271072387695,0.17412621,0.021246552,0,Emilia_Clarke,Chris_Evans
16.230972290039062,0.1867424,0.034044042,0,Keanu_Reeves,Johnny_Depp
18.323652267456055,0.25949532,0.0015207529,0,Irina_Shayk,Emma_Stone
21.307605743408203,0.4030277,0.09987199,0,Eliza_Taylor,Emma_Stone
15.724714279174805,0.29546148,0.051485896,1,Rihanna,Rihanna
23.40869903564453,0.6372741,0.09241253,0,Maria_Pedraza,Emma_Stone
15.611052513122559,0.1738078,0.023994446,1,Maisie_Williams,Maisie_Williams
19.73401641845703,0.2136651,0.001024276,0,Logan_Lerman,Brenton_Thwaites
15.059805870056152,0.15887633,0.037097126,0,Kiernan_Shipka,Henry_Cavill
15.297855377197266,0.22078353,0.031820655,1,Jason_Momoa,Jason_Momoa
20.22272491455078,0.17284308,0.00458315,0,Brenton_Thwaites,Chris_Evans
18.460235595703125,0.18785283,0.0264678,0,Amanda_Crew,Marie_Avgeropoulos
18.89068603515625,0.6946955,0.16280997,0,Bill_Gates,Emma_Stone
16.83676528930664,0.13052236,0.0042919517,0,Katharine_McPhee,Brie_Larson
19.542381286621094,0.23575433,0.056042537,0,Alexandra_Daddario,Emma_Stone
21.048677444458008,0.34753218,0.17530534,1,Chris_Pratt,Chris_Pratt
18.446895599365234,0.1657626,0.0008879751,0,Pedro_Alonso,Rami_Malek
19.387744903564453,0.14452624,0.010176957,0,Penn_Badgley,Jeff_Bezos
15.106054306030273,0.1776777,0.0056272596,0,Johnny_Depp,Tom_Hiddleston
15.94605827331543,0.15288463,0.005265489,0,Ursula_Corbero,Tom_Hardy
17.338472366333008,0.17489508,0.0056297034,0,Robert_Downey_Jr,Chris_Evans
18.98833465576172,0.17971659,0.0392631,0,Marie_Avgeropoulos,Chris_Evans
18.348617553710938,0.17537624,0.00029686093,0,Emma_Stone,Natalie_Portman
14.313740730285645,0.16889095,0.010394961,0,Millie_Bobby_Brown,Melissa_Fumero
22.345731735229492,0.27677888,0.093391,1,Taylor_Swift,Taylor_Swift
18.00324249267578,0.24012914,0.07067379,1,Alvaro_Morte,Alvaro_Morte
22.781835556030273,0.30224395,0.107572496,0,Chris_Hemsworth,Jeff_Bezos
17.39301300048828,0.23789869,0.004017338,0,Miley_Cyrus,Brie_Larson
