quality_score,best_similarity,margin,label,true_identity,gallery_identity
20.162769317626953,0.059391543,-0.17669594,1,Cameron_Diaz,Cameron_Diaz
20.162769317626953,0.23608749,0.0074921846,0,Cameron_Diaz,Xanana_Gusmao
22.70897102355957,0.10527755,-0.2602958,1,Carla_Del_Ponte,Carla_Del_Ponte
22.70897102355957,0.36557338,0.023376852,0,Carla_Del_Ponte,Hugh_Grant
21.210678100585938,0.05037554,-0.159393,1,Carmen_Electra,Carmen_Electra
21.210678100585938,0.20976853,0.028412074,0,Carmen_Electra,Hugh_Grant
20.885814666748047,0.13556628,-0.08367665,1,Carrie-Anne_Moss,Carrie-Anne_Moss
20.885814666748047,0.21924293,0.006749943,0,Carrie-Anne_Moss,Xanana_Gusmao
27.413846969604492,0.14702143,-0.15812658,1,Celine_Dion,Celine_Dion
27.413846969604492,0.305148,0.044676602,0,Celine_Dion,Xanana_Gusmao
23.974254608154297,0.09537043,-0.2428724,1,Chanda_Rubin,Chanda_Rubin
23.974254608154297,0.33824283,0.09508236,0,Chanda_Rubin,Hugh_Grant
21.030929565429688,0.11933556,-0.11936997,1,Charles_Taylor,Charles_Taylor
21.030929565429688,0.23870553,0.05379629,0,Charles_Taylor,Hugh_Grant
23.00017547607422,0.009303948,-0.3062558,1,Charlton_Heston,Charlton_Heston
23.00017547607422,0.31555974,0.052879333,0,Charlton_Heston,Susan_Sarandon
21.199121475219727,0.076937795,-0.2615034,1,Christine_Baumgartner,Christine_Baumgartner
21.199121475219727,0.3384412,0.058945537,0,Christine_Baumgartner,Susan_Sarandon
22.296920776367188,0.23829578,-0.010433331,1,Christine_Todd_Whitman,Christine_Todd_Whitman
22.296920776367188,0.24872911,0.024733588,0,Christine_Todd_Whitman,Vaclav_Havel
23.169422149658203,0.19390894,-0.2389674,1,Ciro_Gomes,Ciro_Gomes
23.169422149658203,0.43287635,0.0536128,0,Ciro_Gomes,Xanana_Gusmao
23.62543296813965,0.14105475,-0.2104201,1,Claudia_Pechstein,Claudia_Pechstein
23.62543296813965,0.35147485,0.025806516,0,Claudia_Pechstein,Martin_McGuinness
20.10983657836914,0.059737388,-0.41739494,1,Clay_Aiken,Clay_Aiken
20.10983657836914,0.47713232,0.14563352,0,Clay_Aiken,Hugh_Grant
27.682872772216797,0.12697653,-0.18337788,1,Colin_Montgomerie,Colin_Montgomerie
27.682872772216797,0.3103544,0.015768081,0,Colin_Montgomerie,Susan_Sarandon
21.244888305664062,0.18639757,-0.08179329,1,Cruz_Bustamante,Cruz_Bustamante
21.244888305664062,0.26819086,0.020337671,0,Cruz_Bustamante,Susan_Sarandon
25.8635311126709,0.06904478,-0.19309638,1,David_Heymann,David_Heymann
25.8635311126709,0.26214117,0.1041584,0,David_Heymann,Hugh_Grant
21.530452728271484,0.10082092,-0.1901328,1,David_Nalbandian,David_Nalbandian
21.530452728271484,0.29095373,0.010403812,0,David_Nalbandian,Hugh_Grant
23.779191970825195,0.15860039,-0.054698616,1,David_Trimble,David_Trimble
23.779191970825195,0.213299,0.014380068,0,David_Trimble,Paul_McCartney
24.09469985961914,0.4252311,0.20234725,1,David_Wells,David_Wells
24.09469985961914,0.22288385,0.017853543,0,David_Wells,Billy_Crystal
27.399965286254883,0.10631296,-0.23135442,1,Dennis_Hastert,Dennis_Hastert
27.399965286254883,0.33766738,0.047293454,0,Dennis_Hastert,Susan_Sarandon
27.6489315032959,0.1467465,-0.14771731,1,Dennis_Kucinich,Dennis_Kucinich
27.6489315032959,0.2944638,0.05022405,0,Dennis_Kucinich,Hugh_Grant
22.574588775634766,0.11643545,-0.17142014,1,Dominique_de_Villepin,Dominique_de_Villepin
22.574588775634766,0.2878556,0.022418529,0,Dominique_de_Villepin,Xanana_Gusmao
23.116901397705078,0.10997821,-0.18653175,1,Eduard_Shevardnadze,Eduard_Shevardnadze
23.116901397705078,0.29650995,0.03921631,0,Eduard_Shevardnadze,Martin_McGuinness
23.70330810546875,0.15736718,-0.208503,1,Edward_Lu,Edward_Lu
23.70330810546875,0.36587018,0.0812293,0,Edward_Lu,Xanana_Gusmao
21.18440818786621,0.062433384,-0.183866,1,Elizabeth_Smart,Elizabeth_Smart
21.18440818786621,0.24629939,0.04557413,0,Elizabeth_Smart,Susan_Sarandon
22.90868377685547,0.18190053,-0.11140874,1,Elsa_Zylberstein,Elsa_Zylberstein
22.90868377685547,0.29330927,0.059305534,0,Elsa_Zylberstein,Susan_Sarandon
19.094745635986328,0.12994859,-0.21328211,1,Emanuel_Ginobili,Emanuel_Ginobili
19.094745635986328,0.3432307,0.064732164,0,Emanuel_Ginobili,Susan_Sarandon
24.31842803955078,0.08325838,-0.22398281,1,Emma_Watson,Emma_Watson
24.31842803955078,0.3072412,0.0878149,0,Emma_Watson,Hugh_Grant
27.21645736694336,0.1007855,-0.29309753,1,Enrique_Bolanos,Enrique_Bolanos
27.21645736694336,0.39388302,0.009195477,0,Enrique_Bolanos,Martin_McGuinness
23.85856056213379,0.1698252,-0.053456023,1,Erika_Harold,Erika_Harold
23.85856056213379,0.22328122,0.033163413,0,Erika_Harold,Vicente_Fernandez
22.3468074798584,0.08516474,-0.1259326,1,Fernando_Gonzalez,Fernando_Gonzalez
22.3468074798584,0.21109734,0.016915664,0,Fernando_Gonzalez,Mike_Krzyzewski
28.243406295776367,0.09421076,-0.2759031,1,Fernando_Henrique_Cardoso,Fernando_Henrique_Cardoso
28.243406295776367,0.37011385,0.06930399,0,Fernando_Henrique_Cardoso,Susan_Sarandon
23.76289939880371,0.11315152,-0.19298533,1,Frank_Solich,Frank_Solich
23.76289939880371,0.30613685,0.0018888712,0,Frank_Solich,Xanana_Gusmao
23.59213638305664,0.13244696,-0.19325475,1,Fujio_Cho,Fujio_Cho
23.59213638305664,0.3257017,0.046616346,0,Fujio_Cho,Hugh_Grant
20.403711318969727,0.108840585,-0.25782835,1,Gene_Robinson,Gene_Robinson
20.403711318969727,0.36666894,0.06422484,0,Gene_Robinson,Hugh_Grant
23.991897583007812,0.1583341,-0.06302926,1,Geoff_Hoon,Geoff_Hoon
23.991897583007812,0.22136337,0.0061692894,0,Geoff_Hoon,Xanana_Gusmao
21.185867309570312,0.06533678,-0.23623745,1,George_Lopez,George_Lopez
21.185867309570312,0.30157423,0.045233607,0,George_Lopez,Hugh_Grant
29.386310577392578,0.3102938,0.10411996,1,George_Pataki,George_Pataki
29.386310577392578,0.20617384,0.0080115795,0,George_Pataki,Richard_Gephardt
25.04238510131836,0.20118177,-0.08381498,1,George_W_Bush,George_W_Bush
25.04238510131836,0.28499675,0.05480537,0,George_W_Bush,Xanana_Gusmao
24.885318756103516,0.18193516,-0.081475526,1,Gerry_Adams,Gerry_Adams
24.885318756103516,0.2634107,0.0072856843,0,Gerry_Adams,Elsa_Zylberstein
24.14734649658203,0.21732698,-0.0047917813,1,Gil_de_Ferran,Gil_de_Ferran
24.14734649658203,0.22211877,0.0011650473,0,Gil_de_Ferran,Hugh_Grant
18.846466064453125,0.075079195,-0.37346268,1,Goldie_Hawn,Goldie_Hawn
18.846466064453125,0.44854188,0.09144899,0,Goldie_Hawn,Susan_Sarandon
20.52338409423828,0.1557657,-0.111604616,1,Gordon_Brown,Gordon_Brown
20.52338409423828,0.2673703,0.033535793,0,Gordon_Brown,Paul_McCartney
19.456600189208984,0.12197133,-0.03257922,1,Gwyneth_Paltrow,Gwyneth_Paltrow
19.456600189208984,0.15455055,0.0010237098,0,Gwyneth_Paltrow,Edward_Lu
22.921274185180664,0.1359117,-0.08357076,1,Habib_Rizieq,Habib_Rizieq
22.921274185180664,0.21948247,0.000283435,0,Habib_Rizieq,Hugh_Grant
20.93085479736328,0.074758604,-0.2905327,1,Heizo_Takenaka,Heizo_Takenaka
20.93085479736328,0.3652913,0.13486543,0,Heizo_Takenaka,Hugh_Grant
24.425214767456055,0.032680344,-0.2579369,1,Hitomi_Soga,Hitomi_Soga
24.425214767456055,0.29061723,0.07027091,0,Hitomi_Soga,Hugh_Grant
22.008312225341797,0.07049601,-0.14008246,1,Holly_Hunter,Holly_Hunter
22.008312225341797,0.21057847,0.026237369,0,Holly_Hunter,Xanana_Gusmao
21.4024658203125,0.030857293,-0.19212651,1,Hosni_Mubarak,Hosni_Mubarak
21.4024658203125,0.2229838,0.015189111,0,Hosni_Mubarak,William_Macy
20.84623146057129,0.050098374,-0.1568362,1,Howard_Dean,Howard_Dean
20.84623146057129,0.20693457,0.009524494,0,Howard_Dean,Susan_Sarandon
18.981189727783203,0.26864266,0.004781425,1,Hugh_Grant,Hugh_Grant
18.981189727783203,0.26386124,0.02458021,0,Hugh_Grant,Susan_Sarandon
18.799259185791016,0.08659023,-0.25998682,1,JK_Rowling,JK_Rowling
18.799259185791016,0.34657705,0.004430175,0,JK_Rowling,Susan_Sarandon
27.41942596435547,0.19942345,-0.004304439,1,James_Kelly,James_Kelly
27.41942596435547,0.20372789,0.024656981,0,James_Kelly,Thomas_OBrien
26.748497009277344,0.16728032,-0.38205552,1,James_Wolfensohn,James_Wolfensohn
26.748497009277344,0.54933584,0.13474554,0,James_Wolfensohn,Susan_Sarandon
26.17383575439453,0.17572677,-0.01278393,1,Jan_Ullrich,Jan_Ullrich
26.17383575439453,0.1885107,0.045005918,0,Jan_Ullrich,John_Stockton
26.929096221923828,0.1455913,-0.21419705,1,Jay_Garner,Jay_Garner
26.929096221923828,0.35978836,0.034741104,0,Jay_Garner,Martin_McGuinness
21.58196449279785,0.14480671,-0.19100258,1,Jean-David_Levitte,Jean-David_Levitte
21.58196449279785,0.3358093,0.055753738,0,Jean-David_Levitte,Xanana_Gusmao
23.33163833618164,0.06838063,-0.27346438,1,Jean-Pierre_Raffarin,Jean-Pierre_Raffarin
23.33163833618164,0.341845,0.061041832,0,Jean-Pierre_Raffarin,Vaclav_Havel
26.330142974853516,0.23091416,-0.0120500475,1,Jeb_Bush,Jeb_Bush
26.330142974853516,0.24296421,0.0067316443,0,Jeb_Bush,Paul_McCartney
27.209848403930664,0.07308701,-0.32501265,1,Jelena_Dokic,Jelena_Dokic
27.209848403930664,0.39809966,0.034800857,0,Jelena_Dokic,Martin_McGuinness
20.69268798828125,0.10058902,-0.329713,1,Jeong_Se-hyun,Jeong_Se-hyun
20.69268798828125,0.43030202,0.12885773,0,Jeong_Se-hyun,Hugh_Grant
22.844165802001953,0.29104185,-0.048051417,1,Jeremy_Greenstock,Jeremy_Greenstock
22.844165802001953,0.33909327,0.073168635,0,Jeremy_Greenstock,Elsa_Zylberstein
24.513303756713867,0.0666999,-0.14122388,1,Jesse_Jackson,Jesse_Jackson
24.513303756713867,0.20792377,0.023574293,0,Jesse_Jackson,Christine_Todd_Whitman
23.878211975097656,0.1751308,-0.07028523,1,Joan_Laporta,Joan_Laporta
23.878211975097656,0.24541603,0.049961343,0,Joan_Laporta,Jan_Ullrich
18.947017669677734,0.14737195,-0.1425947,1,John_Edwards,John_Edwards
18.947017669677734,0.28996664,0.036932826,0,John_Edwards,Martin_McGuinness
20.70465850830078,0.1096547,-0.18704742,1,John_McCain,John_McCain
20.70465850830078,0.29670212,0.028193146,0,John_McCain,Hugh_Grant
27.25115966796875,0.20967203,-0.1427086,1,John_Negroponte,John_Negroponte
27.25115966796875,0.35238063,0.02799809,0,John_Negroponte,Susan_Sarandon
19.92315673828125,0.11095461,-0.12566909,1,John_Stockton,John_Stockton
19.92315673828125,0.2366237,0.010884389,0,John_Stockton,Susan_Sarandon
18.367828369140625,0.1075257,-0.11362011,1,Jon_Gruden,Jon_Gruden
18.367828369140625,0.22114581,0.007850155,0,Jon_Gruden,Susan_Sarandon
25.65180206298828,0.12312147,-0.16433433,1,Joschka_Fischer,Joschka_Fischer
25.65180206298828,0.2874558,0.07758741,0,Joschka_Fischer,Martin_McGuinness
22.608375549316406,0.17020679,-0.104331255,1,Jose_Manuel_Durao_Barroso,Jose_Manuel_Durao_Barroso
22.608375549316406,0.27453804,0.010332584,0,Jose_Manuel_Durao_Barroso,Vaclav_Havel
24.391517639160156,0.06566948,-0.27655837,1,Juan_Pablo_Montoya,Juan_Pablo_Montoya
24.391517639160156,0.34222785,0.041308075,0,Juan_Pablo_Montoya,Hugh_Grant
17.265426635742188,0.12625256,-0.11092144,1,Julianne_Moore,Julianne_Moore
17.265426635742188,0.237174,0.014348805,0,Julianne_Moore,Susan_Sarandon
26.445392608642578,0.14227387,-0.10845372,1,Julie_Gerberding,Julie_Gerberding
26.445392608642578,0.2507276,0.07028258,0,Julie_Gerberding,Arnoldo_Aleman
19.752037048339844,0.07363397,-0.11252345,1,Kalpana_Chawla,Kalpana_Chawla
19.752037048339844,0.18615742,0.002915278,0,Kalpana_Chawla,Rob_Marshall
22.68280792236328,0.11604346,-0.14869241,1,Kamal_Kharrazi,Kamal_Kharrazi
22.68280792236328,0.26473588,0.009836286,0,Kamal_Kharrazi,Xanana_Gusmao
21.246305465698242,0.08603117,-0.20417872,1,Kate_Hudson,Kate_Hudson
21.246305465698242,0.2902099,0.10769084,0,Kate_Hudson,Susan_Sarandon
28.293243408203125,0.019676995,-0.27342224,1,Kevin_Costner,Kevin_Costner
28.293243408203125,0.29309922,0.045382842,0,Kevin_Costner,Xanana_Gusmao
19.687007904052734,0.07801601,-0.23581001,1,Kim_Ryong-sung,Kim_Ryong-sung
19.687007904052734,0.31382602,0.10555166,0,Kim_Ryong-sung,Hugh_Grant
18.37985610961914,0.04057823,-0.24837513,1,Kristanna_Loken,Kristanna_Loken
18.37985610961914,0.28895336,0.007976115,0,Kristanna_Loken,Hugh_Grant
21.677932739257812,0.075076476,-0.25261325,1,Kurt_Warner,Kurt_Warner
21.677932739257812,0.32768974,0.079156905,0,Kurt_Warner,Hugh_Grant
26.91130256652832,0.031503845,-0.3375248,1,Lance_Bass,Lance_Bass
26.91130256652832,0.36902866,0.018756896,0,Lance_Bass,Martin_McGuinness
20.252422332763672,0.09480898,-0.31568784,1,Larry_Brown,Larry_Brown
20.252422332763672,0.41049683,0.042708933,0,Larry_Brown,Xanana_Gusmao
22.186721801757812,0.13100027,-0.15837298,1,Laura_Bush,Laura_Bush
22.186721801757812,0.28937325,0.05588609,0,Laura_Bush,Hugh_Grant
23.933616638183594,0.12978992,-0.13708666,1,LeBron_James,LeBron_James
23.933616638183594,0.26687658,0.039947927,0,LeBron_James,Hugh_Grant
28.355884552001953,0.061457746,-0.16159344,1,Leonardo_DiCaprio,Leonardo_DiCaprio
28.355884552001953,0.22305119,0.010665625,0,Leonardo_DiCaprio,Silvan_Shalom
22.81527328491211,0.1380132,-0.17640118,1,Li_Peng,Li_Peng
22.81527328491211,0.31441438,0.050776333,0,Li_Peng,Hugh_Grant
18.751907348632812,0.010578004,-0.36558756,1,Li_Zhaoxing,Li_Zhaoxing
18.751907348632812,0.37616557,0.06590149,0,Li_Zhaoxing,Hugh_Grant
25.728309631347656,0.15691361,-0.07974115,1,Liza_Minnelli,Liza_Minnelli
25.728309631347656,0.23665476,0.0362131,0,Liza_Minnelli,Hugh_Grant
21.534088134765625,0.11793496,-0.13120066,1,Luis_Ernesto_Derbez_Bautista,Luis_Ernesto_Derbez_Bautista
21.534088134765625,0.24913561,0.06289807,0,Luis_Ernesto_Derbez_Bautista,Xanana_Gusmao
20.72550392150879,0.01611901,-0.2885391,1,Luis_Gonzalez_Macchi,Luis_Gonzalez_Macchi
20.72550392150879,0.30465811,0.0011778474,0,Luis_Gonzalez_Macchi,Xanana_Gusmao
22.185260772705078,0.16279939,-0.12176669,1,Luis_Horna,Luis_Horna
22.185260772705078,0.28456607,0.008563548,0,Luis_Horna,Xanana_Gusmao
22.03653907775879,0.13234505,-0.21783006,1,Marcelo_Rios,Marcelo_Rios
22.03653907775879,0.3501751,0.05164036,0,Marcelo_Rios,Hugh_Grant
24.90297508239746,0.09567807,-0.25335267,1,Marco_Antonio_Barrera,Marco_Antonio_Barrera
24.90297508239746,0.34903073,0.055009604,0,Marco_Antonio_Barrera,Xanana_Gusmao
20.188552856445312,0.11812147,-0.15694287,1,Maria_Shriver,Maria_Shriver
20.188552856445312,0.27506435,0.020866334,0,Maria_Shriver,Hugh_Grant
22.844348907470703,0.11045259,-0.22422898,1,Mark_Hurlbert,Mark_Hurlbert
22.844348907470703,0.33468157,0.051679045,0,Mark_Hurlbert,Martin_McGuinness
21.52338409423828,0.2069166,-0.012243986,1,Martha_Stewart,Martha_Stewart
21.52338409423828,0.21916059,0.0043636262,0,Martha_Stewart,Xanana_Gusmao
24.902027130126953,0.13094538,-0.07455957,1,Martin_McGuinness,Martin_McGuinness
24.902027130126953,0.20550495,0.0068255365,0,Martin_McGuinness,Mike_Krzyzewski
18.105648040771484,0.050372034,-0.2574915,1,Martina_McBride,Martina_McBride
18.105648040771484,0.30786353,0.010561913,0,Martina_McBride,Martin_McGuinness
19.623912811279297,0.096478,-0.32794982,1,Matthew_Perry,Matthew_Perry
19.623912811279297,0.42442784,0.13289002,0,Matthew_Perry,Xanana_Gusmao
24.599267959594727,0.23791178,-0.02300559,1,Michael_Phelps,Michael_Phelps
24.599267959594727,0.26091737,0.041202694,0,Michael_Phelps,Jan_Ullrich
18.060245513916016,0.10897665,-0.22745086,1,Mick_Jagger,Mick_Jagger
18.060245513916016,0.3364275,0.090912014,0,Mick_Jagger,Hugh_Grant
24.787506103515625,0.18707272,-0.08629367,1,Mike_Krzyzewski,Mike_Krzyzewski
24.787506103515625,0.2733664,0.10217577,0,Mike_Krzyzewski,Hugh_Grant
22.390735626220703,0.11839986,-0.3526539,1,Mike_Martz,Mike_Martz
22.390735626220703,0.47105375,0.087779135,0,Mike_Martz,Martin_McGuinness
22.28677749633789,0.2003471,0.01726836,1,Mike_Myers,Mike_Myers
22.28677749633789,0.18307874,0.0056503415,0,Mike_Myers,Roman_Polanski
24.402870178222656,0.21349397,-0.030747324,1,Mireya_Moscoso,Mireya_Moscoso
24.402870178222656,0.2442413,0.021409139,0,Mireya_Moscoso,Hugh_Grant
29.210899353027344,0.015706765,-0.21077062,1,Monica_Seles,Monica_Seles
29.210899353027344,0.22647738,0.0045131743,0,Monica_Seles,Susan_Sarandon
24.237449645996094,0.14381137,-0.12742317,1,Muhammad_Saeed_al-Sahhaf,Muhammad_Saeed_al-Sahhaf
24.237449645996094,0.27123454,0.026921093,0,Muhammad_Saeed_al-Sahhaf,Susan_Sarandon
21.425996780395508,0.11739886,-0.1356501,1,Naji_Sabri,Naji_Sabri
21.425996780395508,0.25304896,0.022982791,0,Naji_Sabri,Martin_McGuinness
22.22390365600586,0.078473195,-0.2165245,1,Natalie_Coughlin,Natalie_Coughlin
22.22390365600586,0.2949977,0.059706405,0,Natalie_Coughlin,Hugh_Grant
25.713199615478516,0.04476668,-0.16759564,1,Natalie_Maines,Natalie_Maines
25.713199615478516,0.21236232,0.018224955,0,Natalie_Maines,Hugh_Grant
21.09183120727539,0.1721223,-0.17346066,1,Nia_Vardalos,Nia_Vardalos
21.09183120727539,0.34558296,0.1371263,0,Nia_Vardalos,Christine_Todd_Whitman
21.69512176513672,0.09988534,-0.1369707,1,Nicanor_Duarte_Frutos,Nicanor_Duarte_Frutos
21.69512176513672,0.23685603,0.010683194,0,Nicanor_Duarte_Frutos,Xanana_Gusmao
22.16497230529785,0.16107032,-0.08420077,1,Norm_Coleman,Norm_Coleman
22.16497230529785,0.24527109,0.0040074587,0,Norm_Coleman,Hugh_Grant
24.737974166870117,0.06952614,-0.25307098,1,Oscar_De_La_Hoya,Oscar_De_La_Hoya
24.737974166870117,0.32259712,0.014036328,0,Oscar_De_La_Hoya,Susan_Sarandon
25.385942459106445,0.25277844,-0.0421786,1,Oswaldo_Paya,Oswaldo_Paya
25.385942459106445,0.29495704,0.0133188665,0,Oswaldo_Paya,Mick_Jagger
20.22418975830078,0.04008951,-0.35071242,1,Pamela_Anderson,Pamela_Anderson
20.22418975830078,0.39080194,0.07284665,0,Pamela_Anderson,Xanana_Gusmao
22.538394927978516,0.16539042,-0.11338003,1,Paul_Burrell,Paul_Burrell
22.538394927978516,0.27877045,0.0047808886,0,Paul_Burrell,Hugh_Grant
24.12802505493164,0.14889666,-0.0907751,1,Paul_McCartney,Paul_McCartney
24.12802505493164,0.23967177,0.023485929,0,Paul_McCartney,Liza_Minnelli
23.31409454345703,0.072769605,-0.19362566,1,Paula_Radcliffe,Paula_Radcliffe
23.31409454345703,0.26639527,0.018730015,0,Paula_Radcliffe,Xanana_Gusmao
19.682754516601562,0.044006106,-0.21127582,1,Pedro_Almodovar,Pedro_Almodovar
19.682754516601562,0.25528193,0.07783243,0,Pedro_Almodovar,Xanana_Gusmao
26.636249542236328,0.06862479,-0.21946543,1,Peter_Struck,Peter_Struck
26.636249542236328,0.28809023,0.053556666,0,Peter_Struck,Hugh_Grant
27.397184371948242,0.10909858,-0.37242267,1,Renee_Zellweger,Renee_Zellweger
27.397184371948242,0.48152125,0.16219407,0,Renee_Zellweger,Martin_McGuinness
23.33389663696289,0.09342554,-0.15991783,1,Ricardo_Sanchez,Ricardo_Sanchez
23.33389663696289,0.25334337,0.011551648,0,Ricardo_Sanchez,Hugh_Grant
24.96417808532715,0.15443715,-0.16435733,1,Richard_Gephardt,Richard_Gephardt
24.96417808532715,0.3187945,0.092117995,0,Richard_Gephardt,Susan_Sarandon
22.513355255126953,0.10466647,-0.16468135,1,Richard_Virenque,Richard_Virenque
22.513355255126953,0.26934782,0.00296098,0,Richard_Virenque,Susan_Sarandon
22.16934585571289,0.2945864,0.13483307,1,Rob_Marshall,Rob_Marshall
22.16934585571289,0.15975332,0.0090826005,0,Rob_Marshall,Hugh_Grant
28.59394073486328,0.028200474,-0.3208779,1,Robert_Blake,Robert_Blake
28.59394073486328,0.3490784,0.007070273,0,Robert_Blake,Martin_McGuinness
20.16040802001953,0.1882508,-0.088279024,1,Robert_Duvall,Robert_Duvall
20.16040802001953,0.27652982,0.011778623,0,Robert_Duvall,Susan_Sarandon
24.245235443115234,0.18250436,-0.06859827,1,Robert_Kocharian,Robert_Kocharian
24.245235443115234,0.25110263,0.0118088275,0,Robert_Kocharian,Silvan_Shalom
25.448570251464844,-0.008803628,-0.4121501,1,Robert_Mueller,Robert_Mueller
25.448570251464844,0.40334648,0.031993866,0,Robert_Mueller,Martin_McGuinness
23.027843475341797,0.09321686,-0.14161843,1,Robert_Redford,Robert_Redford
23.027843475341797,0.23483528,0.02055268,0,Robert_Redford,Christine_Todd_Whitman
24.646879196166992,0.27912366,0.064773604,1,Robert_Zoellick,Robert_Zoellick
24.646879196166992,0.21435006,0.0218817,0,Robert_Zoellick,Hosni_Mubarak
21.72259521484375,0.24067947,0.07123272,1,Roger_Federer,Roger_Federer
21.72259521484375,0.16944675,0.022564277,0,Roger_Federer,Dominique_de_Villepin
21.17000389099121,0.15832835,-0.27958894,1,Roger_Moore,Roger_Moore
21.17000389099121,0.4379173,0.005534649,0,Roger_Moore,Hugh_Grant
21.92693328857422,0.2044788,-0.15268111,1,Roman_Polanski,Roman_Polanski
21.92693328857422,0.3571599,0.020941138,0,Roman_Polanski,Susan_Sarandon
24.529829025268555,0.071,-0.22545207,1,Romano_Prodi,Romano_Prodi
24.529829025268555,0.29645208,0.036473125,0,Romano_Prodi,Hugh_Grant
19.593334197998047,0.110235885,-0.1399977,1,Roy_Moore,Roy_Moore
19.593334197998047,0.2502336,0.003255427,0,Roy_Moore,Xanana_Gusmao
18.553586959838867,0.04620052,-0.30190206,1,Russell_Simmons,Russell_Simmons
18.553586959838867,0.34810257,0.030772656,0,Russell_Simmons,Martin_McGuinness
22.778778076171875,0.0767188,-0.25925153,1,Sarah_Hughes,Sarah_Hughes
22.778778076171875,0.33597034,0.08472985,0,Sarah_Hughes,Martin_McGuinness
19.650405883789062,0.048078842,-0.1582647,1,Sarah_Jessica_Parker,Sarah_Jessica_Parker
19.650405883789062,0.20634353,0.017255679,0,Sarah_Jessica_Parker,Susan_Sarandon
